fail	stream	invalid/failed-gate-then-pass-same-attempt.jsonl	7a35ede7afb8589d3a1de9081642738b0800c0feea9ec748ec70986e4dec22b8
fail	stream	invalid/fingerprint-active-failed-replay.jsonl	0ca10bd398de86a934eefae17378824b7a0bee5de44f2a4bb5c499b9f59a8a16
fail	schema_only	invalid/fingerprint-direct-candidate-active.json	48c41e7e93ac628dedcd4b8b298e4eb9c49d4c0a821d9a450bee28a70deb7b09
fail	stream	invalid/fingerprint-generalized-failed-replay.jsonl	ee0686be5ef0abbebacc931c9c5684c59c66c6614fd0cc135df9753bdb5f8ece
fail	stream	invalid/gate-after-failed-stage.jsonl	62af834de6368a973629f422a70b7f3ae519e93fe7f00af6b0273020055b48e7
fail	stream	invalid/gate-artifact-parent-mismatch.jsonl	f973789a43fa4764711c3ef08df02a5d3c71cc96148c9ca5e84c5bbfcb42ffae
fail	schema_only	invalid/gate-check-empty-evidence.json	4b85a60b5511b18a51d10c95ea2693442e71abbe62d6d37f55f579151e3eb7ac
fail	schema_only	invalid/gate-check-missing-id.json	6cb19dd861ab433654347b2c3ebd51e281ddd47419c0d1afcd1c8cc1a08985af
fail	schema_only	invalid/gate-check-missing-rule-version.json	93d0246b44f79b21a97087676d06ce19e59868d3e0bd546351c5d34d879022d8
fail	schema_only	invalid/gate-check-unknown-result.json	0c08fe0306d1cfe052bb0c31838c9ccb16e9e0e745ab015844d982e2c6401d2a
fail	stream	invalid/gate-verdict-pass-with-failed-check.jsonl	3898af7af58bcac310cd158c367a6457ee3981717359ea17dca0568554f42ce7
fail	stream	invalid/hash-chain-gap.jsonl	7e42db4d1422a526e9690ca25e4ce035e542ce0377032a4e4558eb2585dfd7a7
fail	schema_only	invalid/integer-outside-ijson-range.json	1a483f41e73747cd4721ee1946b8d3ecbfe432e3fbfff6293d9993a9f345cc4e
fail	stream	invalid/merge-pr-differs-from-awaiting-human.jsonl	c079483ae2f6197cffed48bccd5efa0c20f5edb9c59ea32be57271a3723d311c
fail	stream	invalid/merge-provider-binding-mismatch.jsonl	ca67852dffe77906b9cf90020ab6867a5d9da890d6cf7d416e6918da8e3f045a
fail	stream	invalid/merge-stage-before-attestation.jsonl	c97ef3868869ac30fa79cae038568f26da5f5bf49557961903103dd0bb3dfe19
fail	schema_only	invalid/merge-system-unverified.json	3acc6403f724f6a156b75ed0f48d71b3e083259d485bc6f214ba34f59bdf8289
fail	stream	invalid/merge-verification-predates-merge.jsonl	e5fc7c4919313c9c6b43c37c2c6e0e4d93b34fc31ca4338b38516686c4dfd03b
fail	stream	invalid/missing-causal-parent.jsonl	37bf08650a466d2c604979dad1a45c10d52d92393cee330c7f4a0722d389a15b
fail	stream	invalid/multiple-pipeline-completions.jsonl	03c2d2f67039ecb8bc7b99bd9a4b71d77d6e5899b3e9d936d6b2e4d314d352c9
fail	schema_only	invalid/non-finite-exponent.json	daa6f3d9408630a25a5326defc70c6f3cef808c6fafff790227f93cc4d2d910d
fail	schema_only	invalid/non-finite-number.json	e5204b526b67b79d037ead5fbeb37f24f6e0e6e1fa870b92459adf146e9506f6
fail	schema_only	invalid/payload-hash-mismatch.json	2d903ef189177c81eb3811bd43b63f66674a02239dfe7ae9391c0b228af4b8da
fail	schema_only	invalid/pipeline-start-nested-revisions.json	7acfb5852780a9f76e662e20a52a0b1ad5ffdd4db0452af762a1da50ab1814cb
fail	schema_only	invalid/post-intake-null-parent.json	ebfa2e9878476b0e76d27e9d04bcbbe81974997e8c5d873c31581c4b47ef3b6c
fail	stream	invalid/rejected-intake-shipped.jsonl	70fae960108429d89054389a84a4f0b900328de51663c50045152761cb962f7c
fail	stream	invalid/repeated-merge-stage-advancement.jsonl	cfdd064da310cf7386c862b77012bc91bf8975ea3cbfbf12a47574a94ea7c4da
fail	schema_only	invalid/replay-nested-rule.json	eb8e59e07766ca85f3188399a0f006b9cca4b7467b8e20c59c4f27b221a617ce
fail	stream	invalid/retry-changes-stage.jsonl	cdb1113d43256dea8e41d55434127b0418ed82e0e0f101aece657ac28f15e76f
fail	stream	invalid/retry-reuses-stage-attempt.jsonl	d387a78c88d5abe07579181e971a5b06c432c386c0cab07aea127113e616ef30
fail	stream	invalid/retry-wrong-attempt-number.jsonl	e3332b6a97fd035a41a455181107ad5fcb02e1f406e785a39f753bf71c471a17
fail	stream	invalid/review-gate-commit-mismatch.jsonl	f085d4f672b508d89a2907e0149aa80f4b7cd230a43093ca403ca04f8ed04dc3
fail	stream	invalid/review-gate-source-mismatch.jsonl	89a457fdae782de4a90f119fd1ec6eade0cead40ddd82a12ed95dec97083322a
fail	stream	invalid/rollback-from-complete-rollout.jsonl	534588d417d9ff59df72ad25bc00e22944bf8c4cb63f946c9cc5abe2a734b29f
fail	stream	invalid/selected-worker-also-excluded.jsonl	2dae2a08ba4a45911ab61e99bddbeb075282fef4a0b3af0b05e1ddeb2a6cb3c0
fail	stream	invalid/sequence-gap.jsonl	771d1afc91decf68e80fdad9a20da13de008933a9e8cbd5e72d65f2343fbc3cf
fail	stream	invalid/ship-after-failed-post-merge-gate.jsonl	31b567396394deee7d73a703fc4d3d8c39978b2579eb63dcf7ff4892e193b4ea
fail	stream	invalid/ship-parent-bypasses-ship-gate.jsonl	b14fd59faf1f277e96fa3bafc51f2e6e8cd3e69a0cf9be163d2eafd9f422528e
fail	stream	invalid/ship-stage-before-attestation.jsonl	6544c66e5544640b26ef46fbc92ab1c68ada4d160da2590102c1f6a0d2da5b7d
fail	schema_only	invalid/shipped-completion-missing-ship-event.json	0d9c223c9ed52afd3a4fcd050f51f004312e0bef6fad42400a9c7c232f9b3aeb
fail	authoritative	invalid/singleton-dependent-event.json	fa0e538a1bf00446f7f7de00c42d13514d333a19a082e1cd8d8f5f62476b6d9c
fail	schema_only	invalid/source-extra-origin-class.json	a51664f44cc8194236a71f1b032c3ff56a45ec459c6dfdf76bdac3452698d54c
fail	stream	invalid/stage-actor-differs-from-selected-worker.jsonl	06138f6d2b5796011ebd6d9f3bcd84c3fa9f3fb6bfb13c73df39884d8f31daff
fail	schema_only	invalid/stage-artifact-pair-mismatch.json	7cf92f30edfcc77144e66225c48464e1b58da8c311dad7e604169ef08b4b6d68
fail	stream	invalid/stage-events-after-completion.jsonl	1d87224ae3db978a2ed53fcfcda3e6b208adf388091a04a3b422a94d4a5eefee
fail	schema_only	invalid/stage-unknown-cost-as-zero.json	d21c63b5c82979bc2dc640854358fbeec7d4d97697bacf6e158fdf2af2707430
fail	schema_only	invalid/unpaired-unicode-surrogate.json	a0ff48442c2fc6923147607c996ef39bc3c6e70c9bb9f82a79b7b1e4a2f0cb85
fail	schema_only	invalid/whitespace-nonempty-string.json	949af03cc0c21ddd5cd6c93187c87458c7909be5f9d406d6e2693117a57577ff
fail	stream	invalid/worker-reuses-attempt-across-stages.jsonl	68127e62cbba3f7d1be81abb700209a07f9e934d386b006d8eb74b8717b1c3df
fail	stream	invalid/worker-selection-skips-stage.jsonl	cf69b5792e79a8366ca161cebc07280a2e542716da4e0652a97adcec8c11243a
pass	stream	valid/all-event-types.jsonl	5736f05e056f2af9af4760f81e97ac7cfea22a43f26bd2bde30ebbd91c51690c
pass	stream	valid/corrected-causal-chain.jsonl	2921f7bc637c4f71e7fd57fcf4c7690f2f9ef4d7fd6cc0fb147584d25946cb6d
pass	stream	valid/correction-chain.jsonl	725fd2fff8c36eac0d131d19bab3e83ea35983b15f5ee28e161e179ec1228bb1
pass	stream	valid/correction.jsonl	e5cd95687731a7b16c51dbbbe89686f122ab617a639e71f5814d4925253a7204
pass	stream	valid/multiple-executions-one-stream.jsonl	488af72e83c36dfe469f69f7c5364be1d332d1a6a77546400b231aecb0144dfa
pass	stream	valid/retry-after-failed-gate.jsonl	cfd33d16b88ea855c575c189a8b82e7f740c08492c5e0433d46318a5c62a5d81
pass	stream	valid/worker-selected-unknown-model.jsonl	66b9fe5c8b8b2194ff6d9dca2ee085777a01a3ddc8d1596813dd0bddb8fc5f12
